2	-62	-45
-15	7	-27
59	-62	17
51	-20	56
-57	-1	13
-19	-64	-18
-27	-69	32
-60	-39	-11
40	-78	-3
69	-36	3
-10	31	56
58	-29	37
-46	2	-38
-1	-45	65
34	54	29
31	-77	31
48	33	4
-52	-21	38
60	-8	43
-17	2	-40
0	56	-22
-51	14	-14
-3	9	72
39	10	53
-14	-85	-4
-32	-13	20
30	10	2
-50	-45	24
-3	-24	56
-8	-69	34
9	36	47
-26	0	61
-31	-75	-23
19	10	-18
2	-80	-10
39	-15	-32
-23	-31	-28
56	-17	2
-21	-88	26
2	57	36
3	-30	40
-36	41	39
-31	-7	-11
59	0	22
-42	-53	-23
63	-38	40
-7	-57	69
42	22	-28
-44	14	9
3	57	23
14	-61	-44
28	-63	-31
-56	-24	-2
-25	9	59
36	-21	-8
46	3	39
-36	-9	-39
-2	-12	-2
35	35	47
9	16	56
0	-81	11
-9	29	-14
-41	23	3
12	55	14
-24	-55	65
32	-89	-3
12	42	-14
48	-52	28
32	11	-23
-6	-75	-20
-48	-28	44
58	-11	49
5	-60	-45
-3	27	32
56	10	-14
2	15	49
-45	-50	11
14	-72	17
48	-77	14
54	-42	8
-23	9	-5
-60	-45	-5
35	-14	3
20	48	41
51	18	22
-2	-1	-4
-12	-64	2
5	-16	40
-53	-26	-16
-33	-48	-38
-12	-2	-17
19	14	1
42	-5	62
51	-30	20
55	-58	-33
37	-82	33
8	-43	49
-57	-35	3
-4	-18	-24
47	-66	24
55	-27	-25
11	41	30
-55	-43	46
8	-44	-24
8	-61	60
-39	-35	52
53	0	-40
-33	22	47
-28	18	-33
8	-53	5
27	-10	-40
1	-60	-42
20	-32	-12
-40	-4	0
-1	35	-7
-31	-51	44
-42	-78	9
-37	37	21
11	18	-21
54	-71	12
3	-58	1
47	-24	11
-30	62	15
0	16	32
61	-36	4
-18	-61	13
52	-48	39
2	-34	57
-26	44	30
18	-56	24
15	-41	42
-33	-63	-21
33	-55	-18
51	48	2
56	3	-34
26	-93	4
12	23	37
-5	-33	-35
-35	9	41
-32	12	-24
-21	-70	47
10	-12	62
-30	-15	10
-44	9	-38
40	-3	4
-34	-57	-16
38	11	-4
7	43	23
12	-18	41
57	-26	47
15	-46	66
1	-13	-12
-18	-78	-15
0	-18	14
-23	-42	-15
49	46	17
66	-20	6
9	-1	63
12	18	7
-25	11	66
-7	-49	35
4	66	16
-60	-4	29
-16	6	-17
-22	-75	32
22	27	62
56	20	14
9	-29	-42
37	-89	-2
-50	-41	54
-17	67	-8
17	23	-14
31	57	-10
57	-36	35
57	-59	40
47	6	-31
-33	53	7
-25	0	53
-51	-11	-33
3	-57	-45
-48	-54	27
-46	5	2
33	27	-9
23	-60	-10
-37	6	54
-6	-45	55
33	-45	59
-40	45	-11
-50	-27	12
13	32	30
-25	7	-14
-31	-18	65
-15	51	38
33	42	39
13	-27	-17
-54	11	36
45	-58	22
-60	-11	-18
-44	-50	26
-24	65	19
-40	-1	-43
-15	-46	0
12	48	5
-11	26	58
-35	-56	55
-33	-26	52
24	-35	-26
-45	-42	-10
57	-6	-1
-36	12	14
-32	59	-10
-57	-31	47
-14	-31	0
60	-33	28
-56	-39	9
2	-50	-17
-4	69	11
57	15	0
-13	-81	41
10	1	0
46	-3	57
-35	-76	-14
-50	-13	41
-45	27	19
-16	12	5
-26	15	-41
14	-22	75
31	-72	-6
41	12	38
7	14	-4
-9	-29	-9
-42	-49	42
-1	-31	32
-16	-27	-14
31	-37	-15
-57	9	29
10	-62	30
52	-63	15
42	32	-13
42	42	20
-33	24	-17
-18	63	2
13	-66	3
60	-48	42
-3	-61	-44
30	-3	-18
-3	-6	56
59	-12	-6
3	-3	-10
-41	-36	60
39	-20	58
15	-78	6
7	50	47
-42	-78	4
40	52	8
-4	45	51
-38	-76	32
54	-43	53
63	-55	7
-12	-69	9
15	-14	12
58	-7	20
59	-15	26
39	-55	51
-21	22	50
-61	-19	25
51	27	36
3	26	56
1	-55	36
-5	-15	18
-42	21	36
-25	48	-13
-2	50	31
-3	16	69
12	-29	5
-40	6	36
-42	-35	44
-22	-54	-26
-50	13	14
41	-4	-9
-1	18	-8
-48	-3	41
-56	-24	-23
16	-33	7
5	-1	43
-49	-57	42
-53	-50	-18
3	44	-3
44	-72	19
-19	-9	-32
41	-47	-24
-7	-90	16
10	21	33
-4	54	5
26	-76	-30
-5	-55	-8
26	48	34
66	-21	-15
7	-82	-17
-15	-72	53
45	-8	48
-41	-76	24
11	-31	39
-48	23	10
35	-5	-32
-44	-67	-10
64	-3	33
2	-34	-41
-57	3	2
6	14	63
1	-52	59
-18	-84	-27
-37	24	-10
-6	0	16
-51	-29	33
-55	-59	-3
0	-24	72
12	33	-15
-18	-58	20
46	27	0
-37	-58	-35
17	60	35
-14	22	14
22	-20	-18
-11	68	9
-33	5	-6
3	-33	66
-45	-33	11
36	-81	-21
-1	-40	43
22	-84	35
-35	-18	22
38	-10	15
57	-44	2
8	-63	-44
21	-78	-24
26	-34	-41
51	41	-9
29	-21	65
-51	29	23
-11	-35	-17
45	17	28
29	16	8
-30	-68	46
3	38	5
44	-42	45
-3	-30	69
29	63	20
-49	-1	-21
17	-9	14
32	-3	65
-19	27	-13
-40	-6	47
6	-63	-43
-42	33	39
48	-23	25
12	-10	43
-34	0	-38
-15	-65	42
-18	4	61
9	-39	-12
38	-66	-25
-60	-10	17
40	19	48
-8	-28	9
-14	-55	28
-1	-51	8
-9	-74	-29
49	23	6
8	-87	0
28	-25	-8
-44	15	-31
-45	47	9
-44	6	55
5	-69	-33
17	55	-16
45	-15	12
-45	2	-6
-35	7	-36
-9	-65	-34
-3	1	43
57	14	36
-20	41	37
0	-62	-46
11	-21	51
11	-72	31
24	-88	27
-37	-38	-28
-40	3	45
-12	-43	67
15	-58	-44
66	-12	13
-39	-22	15
36	-43	66
51	-13	-31
3	-57	-46
52	-52	-7
20	-48	-24
21	-12	-11
4	-62	-44
-12	-62	55
-21	52	28
39	23	5
-22	-27	-10
11	-12	-10
2	-59	-45
-2	14	4
2	-48	43
-9	49	50
-48	-54	-32
60	-24	30
-46	20	-20
8	-62	-45
5	-60	-44
42	-15	50
-2	65	-12
33	17	51
-5	66	25
49	1	-15
-3	0	61
-45	11	48
-56	-16	-4
-1	25	25
-26	56	12
-51	-48	49
0	-65	19
20	-63	-44
-24	20	-17
9	11	2
11	-97	1
-27	-52	-10
36	48	32
57	10	-20
47	-72	-30
-31	2	15
0	-61	-43
-33	-84	17
40	-66	-15
-13	14	-13
-59	9	23
2	-62	-44
66	-40	26
-8	-79	-8
-16	-17	-20
12	-51	16
44	41	34
35	-72	-30
5	-59	-44
-63	-38	11
24	-54	60
42	59	-7
49	-56	2
-2	-49	-39
-21	-62	63
-53	-10	48
-53	-6	-8
-17	64	14
48	12	-1
37	-14	66
-27	-28	-27
-9	69	18
6	-75	24
5	-60	-43
-35	-20	-15
13	63	-2
-30	-50	64
-5	42	57
51	-36	14
49	-41	-26
5	-62	-43
3	28	-21
-26	-70	-6
11	42	-21
58	-41	30
-49	-52	19
-8	22	66
9	-8	56
-15	18	9
27	37	38
-21	-22	67
12	-12	3
-37	28	-3
-27	-54	49
-14	-66	27
2	25	45
2	-61	-44
45	-19	63
-17	-83	32
25	-61	11
0	9	0
54	33	15
-23	12	-20
28	-60	-21
20	20	14
-49	-17	26
6	-60	-48
50	-62	43
-26	-34	69
-17	-93	13
1	-71	-12
33	-19	-15
15	-66	49
6	-63	-44
-24	-64	-27
2	-56	-46
50	-40	-19
48	23	31
-45	-51	36
-37	49	1
7	-46	41
-9	21	-10
-31	-3	-2
-39	-66	26
-45	-64	-34
34	15	-23
-53	11	5
-57	-52	18
0	-60	-43
-61	-7	3
45	-51	-39
7	-54	-11
-2	45	-24
-6	-66	-5
7	-62	-42
2	-63	-29
-28	-71	-31
5	-43	60
-46	-42	-17
3	-55	-31
3	-61	-47
47	19	50
27	30	-12
6	-59	-44
3	-34	-16
-55	-35	-4
37	-51	-10
32	-56	63
-33	62	-5
12	-63	-42
-40	-50	58
13	-30	-5
-45	18	30
64	0	14
-6	20	6
-24	-12	64
3	57	-8
-37	-82	-3
-43	32	11
8	-52	-38
3	-12	75
4	-58	-46
-36	-42	-41
-56	-32	14
28	7	-18
-6	-45	1
-40	-74	-30
45	-67	13
51	44	11
-47	-18	-22
-5	-63	41
-11	8	0
-40	30	45
-7	-3	50
-60	-26	24
31	21	3
-46	-8	36
-11	11	64
49	-12	39
-47	13	-25
18	-20	9
-49	-54	-23
-15	-61	33
36	-81	-27
-9	-87	8
38	34	-6
2	-58	-46
8	27	29
44	-64	3
-15	-26	4
36	3	15
49	3	56
-40	20	12
-14	17	17
6	-37	53
41	13	-31
54	-48	33
-19	-66	-33
27	-2	71
14	17	13
34	64	8
10	-64	-41
54	0	7
4	-14	51
-6	-3	7
-27	-75	-15
-53	-2	21
15	-69	23
-23	-91	11
27	-84	-27
-24	-5	-30
8	-51	61
-6	-42	49
4	-57	-46
40	-16	23
7	-60	-44
-36	-67	48
53	11	18
-36	54	-10
-40	20	27
0	-61	-45
-3	-29	-22
31	-11	-26
-1	-73	-30
-24	18	63
54	-68	27
-45	-42	39
-45	8	-17
30	43	47
22	-39	2
57	27	12
-57	-3	35
36	-24	57
44	17	-13
-12	2	-12
27	-79	40
43	60	-2
45	-39	53
-3	-83	-16
-54	16	9
